id,text,source,user_id,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,retweeted_status_id,geo,place,contributors,retweet_count,reply_count,favorite_count,favorited,retweeted,possibly_sensitive,num_hashtags,num_urls,num_mentions,created_at,timestamp,crawled_at,updated
534,Can't think of one RT @JamesCallanLast Week Tonight With John Oliver -- has there ever been a show that found its voice so quickly? #HBO,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.81E+17,27310369,JamesCallan,0,,KOR,,0,0,1,,,NULL,1,0,1,Fri Mar 27 20:44:19 +0000 2015,42090.90578,42125.5398,42125.5398
535,26. Cause post-Bibi speech + election /racism + European events+left calling Jews racist a lot = some N American Jews frightened to say boo,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,KOR,,0,0,0,,,NULL,0,0,0,Fri Mar 27 20:43:32 +0000 2015,42090.90523,42125.5398,42125.5398
536,25. How much of this is because people are truly scared about real anti-Semitism and too afraid to say that? #lenadunham,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,0,0,0,,,NULL,1,0,0,Fri Mar 27 20:42:14 +0000 2015,42090.90433,42125.5398,42125.5398
537,24. Make fun of a Jewish woman and she stands for all women. Make fun of a Jewish man and he stands for all Jews. http://t.co/3oh4XCBeZl,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JPN,,0,0,2,,,,0,1,0,Fri Mar 27 20:40:22 +0000 2015,42090.90303,42125.5398,42125.5398
538,23. Do you know how easy it is in comedy to be accused of hating men? Now ask yourself how often most comics are accused of hating women.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,0,0,1,,,NULL,0,0,0,Fri Mar 27 20:39:38 +0000 2015,42090.90252,42125.5398,42125.5398
539,@HeerJeet it's not even failed. Some people don't like it. See my twitter essay and current @morningJewShow http://t.co/3oh4XCBeZl,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,604940737,HeerJeet,0,,KOR,,0,0,0,,,,0,1,2,Fri Mar 27 20:34:30 +0000 2015,42090.89896,42125.5398,42125.5398
540,RT @michellequinn: #kleiner reporters wait for the court doors to open on 6th floor of sf superior court. Verdict expected at 2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.82E+17,,JNR,,1,0,0,,,NULL,1,0,1,Fri Mar 27 20:31:12 +0000 2015,42090.89667,42125.5398,42125.5398
541,22. And I'd love to see people be willing to identify and fight anti-semitism when it shows up in places where it's not a joyride to kvetch,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,RRN,,0,0,1,,,NULL,0,0,0,Fri Mar 27 20:28:12 +0000 2015,42090.89458,42125.5398,42125.5398
542,@emilynussbaum @tcarmody I watched Social Network with @pomeranian99 which was great. (Though it signaled the end of the good 'ol web days),"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,12096202,emilynussbaum,0,,ATB,,0,0,1,,,NULL,0,0,3,Fri Mar 27 20:23:14 +0000 2015,42090.89113,42125.5398,42125.5398
543,@emilynussbaum @tcarmody thanks! I will. that wd be a great way to watch. We'll be in NYC in May. Hopefully do some shows too.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,12096202,emilynussbaum,0,,KOR,,0,0,1,,,NULL,0,0,2,Fri Mar 27 20:22:37 +0000 2015,42090.89071,42125.5398,42125.5398
544,@emilynussbaum @tcarmody as I say in the ep (love your thoughts http://t.co/3oh4XCBeZl) I've never even SEEN her shows and I'm still 100%,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,12096202,emilynussbaum,0,,BSK,,0,0,1,,,,0,1,2,Fri Mar 27 20:04:50 +0000 2015,42090.87836,42125.5398,42125.5398
545,"21. I am, i won't say offended, but super disappointed to see so many of my people not put comedy as high as we often do. #oy #LenaDunham","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,SILK,,0,0,0,,,NULL,2,0,0,Fri Mar 27 20:04:06 +0000 2015,42090.87785,42125.5398,42125.5398
546,@emilynussbaum @harrisj @tcarmody her rape stuff is her BEST stuff IMO. I love it.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,12096202,emilynussbaum,0,,HSR,,0,0,2,,,NULL,0,0,3,Fri Mar 27 20:01:53 +0000 2015,42090.87631,42125.5398,42125.5398
547,20. or are you losing your mind because maybe @lenadunham nailed something about some Jewish men?,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BSK,,0,0,1,,,NULL,0,0,1,Fri Mar 27 20:01:30 +0000 2015,42090.87604,42125.5398,42125.5398
548,@emilynussbaum @tcarmody Dunham has gotten more grief over one Shouts and Murmurs piece than Rock's been given over a career of gender jokes,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,12096202,emilynussbaum,0,,JPN,,0,0,3,,,NULL,0,0,2,Fri Mar 27 20:00:37 +0000 2015,42090.87543,42125.5398,42125.5398
549,@walrusmaster I love that you tweeted me about this. I am a proud Canadian!,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,12201582,walrusmaster,0,,BTM,,0,0,1,,,NULL,0,0,1,Fri Mar 27 19:59:42 +0000 2015,42090.87479,42125.5398,42125.5398
550,19. How much are people going after @lenadunham 's piece because she's a comfortable target? No bravery here edgy freedom fighters.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,SILK,,0,0,0,,,NULL,0,0,1,Fri Mar 27 19:59:17 +0000 2015,42090.8745,42125.5398,42125.5398
551,"18, You only have to see a bagel. At least that's my bar. But she has a Jewish mum. She wouldn't know some of those bits if she didn't.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,RRN,,0,0,1,,,NULL,0,0,0,Fri Mar 27 19:56:27 +0000 2015,42090.87253,42125.5398,42125.5398
552,17. How much of the crazy resentment thrown at @lenadunham is BECAUSE she's Jewish? To be fair  @morningJewshow has a v low bar.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,ATB,,0,0,0,,,NULL,0,0,2,Fri Mar 27 19:55:30 +0000 2015,42090.87188,42125.5398,42125.5398
553,"16. If you are ANGRY because you don't think @lenadunham 's New Yorker piece is funny, go read the last 10. Some of those aren't.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,SILK,,0,0,0,,,NULL,0,0,1,Fri Mar 27 19:52:58 +0000 2015,42090.87012,42125.5398,42125.5398
554,15. You guys I've never even SEEN Girls. But I don't care. I get this piece. I don't have to think it's Blazing Saddles to think it's humour,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,1,0,2,,,NULL,0,0,0,Fri Mar 27 19:52:21 +0000 2015,42090.86969,42125.5398,42125.5398
555,@APStamm @morningJewshow is ready to replace Abe Foxman yesterday @rachelsklar,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,944620754,APStamm,0,,HSR,,0,0,0,,,NULL,0,0,3,Fri Mar 27 19:51:00 +0000 2015,42090.86875,42125.5398,42125.5398
556,"@APStamm oh sure women are supposed to be joked about , when men are it's THE PEOPLE. Oy vey iz mir. @rachelsklar","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,944620754,APStamm,0,,SILK,,0,0,1,,,NULL,0,0,2,Fri Mar 27 19:50:42 +0000 2015,42090.86854,42125.5398,42125.5398
557,@rushkoff for serious criticism than Lena Dunham's recent Shouts and Murmurs piece.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,15085196,rushkoff,0,,KOR,,0,0,0,,,NULL,0,0,1,Fri Mar 27 19:50:00 +0000 2015,42090.86806,42125.5398,42125.5398
558,@rushkoff laws and campaigning on it? It's theocratic internal Israel style politics in the US. THAT's worth WAY more focus for Jews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,15085196,rushkoff,0,,JPN,,0,0,0,,,NULL,0,0,1,Fri Mar 27 19:49:45 +0000 2015,42090.86788,42125.5398,42125.5398
559,@rushkoff I don't remember the sign though I remember Barney's Beanery. But signs about gays and AIDS are an old thing. Governors passing,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.82E+17,15085196,rushkoff,0,,KOR,,0,0,0,,,NULL,0,0,1,Fri Mar 27 19:49:09 +0000 2015,42090.86747,42125.5398,42125.5398
560,14. You might be uncomfortable. That doesn't make the joke anti-Semitic. This piece is saying some uncomfortable Jewish stuff out loud. Good,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,KOR,,0,0,1,,,NULL,0,0,0,Fri Mar 27 19:48:33 +0000 2015,42090.86705,42125.5398,42125.5398
561,13. Jews were killed in a supermarket in France RECENTLY. Would you even make your avatar Je Suis Juif? Or are you only ballsy about Dunham,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,ATB,,2,0,1,,,NULL,0,0,0,Fri Mar 27 19:46:48 +0000 2015,42090.86583,42125.5398,42125.5398
562,12. It's offering to set a straight Jewish male comic up with a Jewish woman. To prove miracles can happen.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,RRN,,0,0,1,,,NULL,0,0,0,Fri Mar 27 19:45:56 +0000 2015,42090.86523,42125.5398,42125.5398
563,11. The hard stuff is facing the Left when it's anti-Semitic. It's criticizing Israel without worry about being a shonda for the goyim.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,2,0,2,,,NULL,0,0,0,Fri Mar 27 19:45:13 +0000 2015,42090.86473,42125.5398,42125.5398
564,10. Mobilize against real problems. Remember when you are safe. Find your freedom INSIDE. Keep your sense of humour.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,HSR,,2,0,0,,,NULL,0,0,0,Fri Mar 27 19:44:12 +0000 2015,42090.86403,42125.5398,42125.5398
565,9.Jews freaked out by anti-Semitism? Indiana just passed a law to put up signs in stores saying NO GAYS. Please take a note fr fellow queers,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,1,0,0,,,NULL,0,0,0,Fri Mar 27 19:43:24 +0000 2015,42090.86347,42125.5398,42125.5398
566,8. Seriously I've watched folks on the left go after their own constantly at the weirder times because it's a target you're unafraid of.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,RRN,,2,0,1,,,NULL,0,0,0,Fri Mar 27 19:42:25 +0000 2015,42090.86279,42125.5398,42125.5398
567,7. We go into it in the latest @morningJewshow  http://t.co/3oh4XCBeZl / We even try to come up with what WOULD be an anti-Semitic piece..,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,HSR,,0,0,1,,,,0,1,1,Fri Mar 27 19:41:43 +0000 2015,42090.8623,42125.5398,42125.5398
568,6. I have NEVER seen a piece by a Jewish male comic called anti-Semitic. Not once.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,HSR,,1,0,3,,,NULL,0,0,0,Fri Mar 27 19:41:13 +0000 2015,42090.86196,42125.5398,42125.5398
569,5. She's a Jewish humorist. So am I. The best thing about being Jewish is the jokes. Seriously. It's our strength people. Don't lose it.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,HSR,,2,0,3,,,NULL,0,0,0,Fri Mar 27 19:40:28 +0000 2015,42090.86144,42125.5398,42125.5398
570,4. It's safe to go after @lenadunham because you don't like her for whatever reason so you think that makes her anti-Semitic?,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JNR,,1,0,2,,,NULL,0,0,1,Fri Mar 27 19:39:34 +0000 2015,42090.86081,42125.5398,42125.5398
571,3. I co-host @morningJewshow  and we get some anti-Semitic crap sent to us daily online. I see it in the left plenty BUT,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,ATB,,0,0,2,,,NULL,0,0,1,Fri Mar 27 19:39:08 +0000 2015,42090.86051,42125.5398,42125.5398
572,"2. There's a serious rise of anti-Semitic public acts in Europe but @lenadunham 's comedy is where you're ""brave"" enough to throw down?","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,SILK,,2,0,9,,,NULL,0,0,1,Fri Mar 27 19:38:19 +0000 2015,42090.85994,42125.5398,42125.5398
573,1. Fellow Jews and others who are freaked out by @lenadunham latest piece in the @NewYorker : we got way bigger problems.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JNR,,1,0,3,,,NULL,0,0,2,Fri Mar 27 19:37:26 +0000 2015,42090.85933,42125.5398,42125.5398
574,@rachelsklar we also talk in the @morningJewshow ep about why people lose their minds over @lenadunham . Would love your take on future show,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,12193342,rachelsklar,0,,RRN,,0,0,0,,,NULL,0,0,3,Fri Mar 27 19:32:32 +0000 2015,42090.85593,42125.5398,42125.5398
575,Do inside comedy about Jewish women and you're one of the guys. Do it about a Jewish man and he represents all Jews? http://t.co/3oh4XCBeZl,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,RRN,,0,0,2,,,,0,1,0,Fri Mar 27 19:31:51 +0000 2015,42090.85545,42125.5398,42125.5398
576,@lenadunham you have a wide open invite from these uncircumcised Jews to guest on @morningJewshow . Our ep on you http://t.co/3oh4XCBeZl,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,31080039,lenadunham,0,,SILK,,0,0,0,,,,0,1,2,Fri Mar 27 19:30:17 +0000 2015,42090.85436,42125.5398,42125.5398
577,"Jewish male comics make fun of Jewish women for decades, but turn it around once and it's anti-Semitism? http://t.co/3oh4XCBeZl #lenadunham","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,HSR,,16,0,19,,,,1,1,0,Fri Mar 27 19:26:41 +0000 2015,42090.85186,42125.5398,42125.5398
578,MT @morningJewshow We take on the ADL and others calling @lenadunham's recent @newyorker piece anti-Semitic http://t.co/3oh4XCBeZl,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JNR,,1,0,2,,,,0,1,3,Fri Mar 27 19:25:38 +0000 2015,42090.85113,42125.5398,42125.5398
579,My cab driver via @flywheel yesterday had already worked for and left @lyft and @uber. Said they didn't pay or treat drivers as well.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JNR,,1,0,1,,,NULL,0,0,3,Fri Mar 27 17:59:23 +0000 2015,42090.79124,42125.5398,42125.5398
580,New @zappos approach seems like it will require massive amounts of tummeling. $ for that? cc @debs @kevinmarks http://t.co/Gs2Chm9hbq,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,0,0,1,,,,0,1,3,Fri Mar 27 17:57:09 +0000 2015,42090.78969,42125.5398,42125.5398
581,"RT @Shakestweetz: One out of every six Hoosiers depends on food stamps/pantries to get enough to eat. But, by all means, #BoycottIndiana.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.81E+17,,RRN,,26,0,0,,,NULL,1,0,1,Fri Mar 27 16:31:24 +0000 2015,42090.73014,42125.5398,42125.5398
582,RT @Shakestweetz: On #BoycottIndiana and why it's a terribly unhelpful idea. http://t.co/NZ8dudQNbt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.81E+17,,ATB,,56,0,0,,,,1,1,1,Fri Mar 27 16:30:59 +0000 2015,42090.72985,42125.5398,42125.5398
583,"Pretty sure Indiana's Governor was hoping for backlash to ""outbutch"" Walker for GOP Primaries. Til he needs help from a gay surgeon.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JPN,,1,0,2,,,NULL,0,0,0,Fri Mar 27 05:35:41 +0000 2015,42090.27478,42125.5398,42125.5398
584,I want some Jewish organizations and community to watch how the LGBT ones deal with this stuff. Because there is another way.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,SILK,,0,0,0,,,NULL,0,0,0,Fri Mar 27 05:24:35 +0000 2015,42090.26707,42125.5398,42125.5398
585,A Huntington Beach attorney is trying to get a ballot initiative in California to legalize killing gay people like me http://t.co/twungv8kH2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,HSR,,0,0,0,,,,0,1,0,Fri Mar 27 05:23:54 +0000 2015,42090.2666,42125.5398,42125.5398
586,Toronto: this news makes up for anything bad that might have happened to you today http://t.co/3ZKuNoqsIu #Pancers #deli,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,HSR,,0,0,3,,,,2,1,0,Fri Mar 27 05:04:49 +0000 2015,42090.25334,42125.5398,42125.5398
587,Is Lena Dunham good for the Jews? Tomorrow on @morningJewshoww me and @kthalps #fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,KOR,,1,0,1,,,NULL,1,0,2,Fri Mar 27 04:34:30 +0000 2015,42090.23229,42125.5398,42125.5398
588,RT @morningJewshow: There was an American Nazi party rally that filled Madison Square Garden in 1939! Learning this from @rememberthispod,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.81E+17,,JNR,,1,0,0,,,NULL,0,0,2,Fri Mar 27 03:07:48 +0000 2015,42090.17208,42125.5398,42125.5398
589,@GregElin been ages. Coffee?,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,3859,GregElin,0,,SILK,,0,0,0,,,NULL,0,0,1,Thu Mar 26 23:26:32 +0000 2015,42090.01843,42125.5398,42125.5398
590,@Benioff many thanks for showing some leadership re: Indiana. There may be other states that follow. Will you stay out of them?,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,22330739,Benioff,0,,JNR,,0,0,0,,,NULL,0,0,1,Thu Mar 26 23:25:50 +0000 2015,42090.01794,42125.5398,42125.5398
591,Look forward to seeing 140 prominent venture capitalists come out with commitment to diversifying their firms and the ppl they invest in,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,SILK,,0,0,0,,,NULL,0,0,0,Thu Mar 26 03:16:53 +0000 2015,42089.17839,42125.5398,42125.5398
592,“@mpetricone: 140 prominent venture capital investors come out for patent reform now http://t.co/dRoc6zwnvs #fixpatents #HR9 #patentsmatter”,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,BTM,,0,0,1,,,,3,1,1,Thu Mar 26 03:16:15 +0000 2015,42089.17795,42125.5398,42125.5398
593,"""Striving or pretending to be absolutely self-sufficient is idolatry."" Also just plain daft. In Passover class. http://t.co/jIm8ojU98K","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,BTM,,0,0,0,,,,0,0,0,Thu Mar 26 03:10:27 +0000 2015,42089.17392,42125.5398,42125.5398
594,"Bay Area: your fave community or credit union bank w best online banking: Patelco, Mechnics or other?","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,ATB,,1,0,0,,,NULL,0,0,0,Wed Mar 25 20:56:23 +0000 2015,42088.91416,42125.5398,42125.5398
595,@simple I don't see any point in talking to bottom level customer service again. No one has authority to give certain info.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.81E+17,71165241,simple,0,,KOR,,0,0,0,,,NULL,0,0,1,Wed Mar 25 20:55:32 +0000 2015,42088.91356,42125.5398,42125.5398
596,@simple I've already been through it. I got conflicting advice and 2 f/u messages saying I cd have acct closed. No access to exec.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.81E+17,71165241,simple,0,,BSK,,0,0,0,,,NULL,0,0,1,Wed Mar 25 20:54:58 +0000 2015,42088.91317,42125.5398,42125.5398
597,@lizgannes may have to content myself with writing some for a bit. Already so entertained. @heathersomervil,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.81E+17,770729,lizgannes,0,,JNR,,0,0,2,,,NULL,0,0,2,Wed Mar 25 20:10:49 +0000 2015,42088.88251,42125.5398,42125.5398
598,@lizgannes I'd imagine they would if they're smart! But this trial hasn't shown them to always be that smart!  @heathersomervil,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.81E+17,770729,lizgannes,0,,SILK,,0,0,1,,,NULL,0,0,2,Wed Mar 25 20:09:49 +0000 2015,42088.88182,42125.5398,42125.5398
